"('55edd0ef498e4b104d071a87', '4abe7f9ef964a520068e20e3')"
"('55edd0ef498e4b104d071a87', '49ff62f9f964a52013701fe3')"
"('5984eeb39be522744003dee5', '58801864cc5b6a14dedce689')"
"('5984eeb39be522744003dee5', '4b6b5abff964a520fb022ce3')"
"('5984eeb39be522744003dee5', '4abe7f9ef964a520068e20e3')"
"('5984eeb39be522744003dee5', '579c12cd498e6e815b3acf50')"
"('5984eeb39be522744003dee5', '4a6fa0abf964a520a4d61fe3')"
"('4b7de017f964a52049d82fe3', '49ff62f9f964a52013701fe3')"
"('4b7de017f964a52049d82fe3', '4b6b5abff964a520fb022ce3')"
"('4b7de017f964a52049d82fe3', '4abe7f9ef964a520068e20e3')"
"('4b7de017f964a52049d82fe3', '42daf100f964a52035261fe3')"
"('4b7de017f964a52049d82fe3', '4e70a36d922e8e01baadf45c')"
"('41102700f964a520d60b1fe3', '49b7ed6df964a52030531fe3')"
"('41102700f964a520d60b1fe3', '49e36914f964a5207b621fe3')"
"('41102700f964a520d60b1fe3', '43695300f964a5208c291fe3')"
"('41102700f964a520d60b1fe3', '3fd66200f964a520d7f11ee3')"
"('41102700f964a520d60b1fe3', '4ae6363ef964a520aba521e3')"
"('430d0a00f964a5203e271fe3', '4a43bcb7f964a520bba61fe3')"
"('430d0a00f964a5203e271fe3', '538d22cb498e86974754d6da')"
"('430d0a00f964a5203e271fe3', '4a622b7cf964a52045c31fe3')"
"('430d0a00f964a5203e271fe3', '3fd66200f964a520e9e81ee3')"
"('430d0a00f964a5203e271fe3', '4b81ea40f964a520e0c330e3')"
"('3fd66200f964a520e9e81ee3', '4a43bcb7f964a520bba61fe3')"
"('3fd66200f964a520e9e81ee3', '430d0a00f964a5203e271fe3')"
"('3fd66200f964a520e9e81ee3', '4b81ea40f964a520e0c330e3')"
"('3fd66200f964a520e9e81ee3', '43504680f964a520b2281fe3')"
"('3fd66200f964a520e9e81ee3', '4c34a57da0ced13a9379186e')"
"('3fd66200f964a520d8f11ee3', '4a43bcb7f964a520bba61fe3')"
"('3fd66200f964a520d8f11ee3', '4b6b5abff964a520fb022ce3')"
"('3fd66200f964a520d8f11ee3', '42daf100f964a52035261fe3')"
"('3fd66200f964a520d8f11ee3', '4abe7f9ef964a520068e20e3')"
"('3fd66200f964a520d8f11ee3', '4a84eb0af964a520e1fd1fe3')"
"('4a32c3f9f964a5208c9a1fe3', '4a43bcb7f964a520bba61fe3')"
"('4a32c3f9f964a5208c9a1fe3', '4b992b04f964a520726635e3')"
"('4a32c3f9f964a5208c9a1fe3', '430d0a00f964a5203e271fe3')"
"('4a32c3f9f964a5208c9a1fe3', '3fd66200f964a520def11ee3')"
"('4a32c3f9f964a5208c9a1fe3', '49b7ed6df964a52030531fe3')"
"('55148c66498e987ed9d8e394', '4a6fa0abf964a520a4d61fe3')"
"('55148c66498e987ed9d8e394', '5362a2ae498e3b18c22334be')"
"('55148c66498e987ed9d8e394', '551c8be7498e3ebc8f1d0075')"
"('55148c66498e987ed9d8e394', '49e7ce15f964a5201d651fe3')"
"('55148c66498e987ed9d8e394', '4abe7f9ef964a520068e20e3')"
"('5362a2ae498e3b18c22334be', '49e7ce15f964a5201d651fe3')"
"('5362a2ae498e3b18c22334be', '536937d4498e999c655b37c7')"
"('5362a2ae498e3b18c22334be', '55148c66498e987ed9d8e394')"
"('5362a2ae498e3b18c22334be', '53910122498ebdced55ff0ee')"
"('5362a2ae498e3b18c22334be', '538a25cb498e3f763f518ab2')"
"('49e7ce15f964a5201d651fe3', '4dda977ad22d38ef4332c419')"
"('49e7ce15f964a5201d651fe3', '49bc3b0af964a52020541fe3')"
"('49e7ce15f964a5201d651fe3', '4a6fa0abf964a520a4d61fe3')"
"('49e7ce15f964a5201d651fe3', '4efd1635f790570bcf88cbfd')"
"('49e7ce15f964a5201d651fe3', '52e2f72a498e1de9bce745b0')"
"('42893400f964a52054231fe3', '4a44cd95f964a5208fa71fe3')"
"('42893400f964a52054231fe3', '4c2ba1f857a9c9b67138f667')"
"('42893400f964a52054231fe3', '42daf100f964a52035261fe3')"
"('42893400f964a52054231fe3', '4b6b5abff964a520fb022ce3')"
"('42893400f964a52054231fe3', '4a675deef964a52045c91fe3')"
"('4ad0ec5df964a52023db20e3', '42893400f964a52054231fe3')"
"('4ad0ec5df964a52023db20e3', '42daf100f964a52035261fe3')"
"('4ad0ec5df964a52023db20e3', '4c2ba1f857a9c9b67138f667')"
"('4ad0ec5df964a52023db20e3', '4a675deef964a52045c91fe3')"
"('4ad0ec5df964a52023db20e3', '4b6b5abff964a520fb022ce3')"
"('4a675deef964a52045c91fe3', '42daf100f964a52035261fe3')"
"('4a675deef964a52045c91fe3', '4b6b5abff964a520fb022ce3')"
"('4a675deef964a52045c91fe3', '4a43bcb7f964a520bba61fe3')"
"('4a675deef964a52045c91fe3', '3fd66200f964a520d9f11ee3')"
"('4a675deef964a52045c91fe3', '45719c4bf964a520693e1fe3')"
"('4c2ba1f857a9c9b67138f667', '42893400f964a52054231fe3')"
"('4c2ba1f857a9c9b67138f667', '4a44cd95f964a5208fa71fe3')"
"('4c2ba1f857a9c9b67138f667', '4df3832b6284fefe8fc27c72')"
"('4c2ba1f857a9c9b67138f667', '42daf100f964a52035261fe3')"
"('4c2ba1f857a9c9b67138f667', '4c3f973dcc410f47db6aa861')"
"('509fd01de4b070da0a9d3c24', '579c12cd498e6e815b3acf50')"
"('509fd01de4b070da0a9d3c24', '57a240f1cd10ed172db51626')"
"('509fd01de4b070da0a9d3c24', '4b6b5abff964a520fb022ce3')"
"('509fd01de4b070da0a9d3c24', '4a6fa0abf964a520a4d61fe3')"
"('509fd01de4b070da0a9d3c24', '4abe7f9ef964a520068e20e3')"
